date,amount,merchant,category,budget,month,day_of_week,week,merchant_encoded,category_encoded,cluster,anomaly,is_anomaly
2025-10-24,38.38,Water Dept,Utilities,200.0,10,4,43,18,6,2,1,False
2025-10-24,47.68,AMC Theaters,Entertainment,100.0,10,4,43,0,1,5,1,False
2025-10-24,114.08,Uber,Transport,150.0,10,4,43,17,5,2,1,False
2025-10-24,71.05,Water Dept,Utilities,200.0,10,4,43,18,6,2,1,False
2025-10-25,67.07,Kroger,Groceries,400.0,10,5,43,8,2,2,1,False
2025-10-25,28.01,AT&T,Utilities,200.0,10,5,43,1,6,5,1,False
2025-10-25,91.16,Trader Joes,Groceries,400.0,10,5,43,16,2,2,1,False
2025-10-25,146.33,Chipotle,Dining,200.0,10,5,43,4,0,5,1,False
2025-10-26,23.05,Uber,Transport,150.0,10,6,43,17,5,2,1,False
2025-10-26,24.38,Whole Foods,Groceries,400.0,10,6,43,19,2,2,-1,True
2025-10-26,112.33,CVS Pharmacy,Health,100.0,10,6,43,3,3,5,1,False
2025-10-26,178.04,AT&T,Utilities,200.0,10,6,43,1,6,5,1,False
2025-10-26,97.68,Starbucks,Dining,200.0,10,6,43,14,0,2,1,False
2025-10-26,117.82,CVS Pharmacy,Health,100.0,10,6,43,3,3,5,1,False
2025-10-26,48.43,McDonalds,Dining,200.0,10,6,43,9,0,2,1,False
2025-10-26,62.67,Water Dept,Utilities,200.0,10,6,43,18,6,2,1,False
2025-10-26,179.72,Starbucks,Dining,200.0,10,6,43,14,0,5,1,False
2025-10-27,46.23,AT&T,Utilities,200.0,10,0,44,1,6,4,1,False
2025-10-27,33.05,AMC Theaters,Entertainment,100.0,10,0,44,0,1,4,1,False
2025-10-27,156.08,Netflix,Entertainment,100.0,10,0,44,10,1,1,1,False
2025-10-27,103.66,McDonalds,Dining,200.0,10,0,44,9,0,1,1,False
2025-10-27,196.22,Netflix,Entertainment,100.0,10,0,44,10,1,1,1,False
2025-10-27,189.5,Chipotle,Dining,200.0,10,0,44,4,0,3,1,False
2025-10-27,130.61,Target,Shopping,300.0,10,0,44,15,4,1,1,False
2025-10-27,22.01,Delta Airlines,Transport,150.0,10,0,44,5,5,4,1,False
2025-10-28,101.42,Netflix,Entertainment,100.0,10,1,44,10,1,1,1,False
2025-10-28,118.55,Nike,Shopping,300.0,10,1,44,11,4,1,1,False
2025-10-28,157.74,Gym Membership,Health,100.0,10,1,44,7,3,1,1,False
2025-10-28,24.09,Gym Membership,Health,100.0,10,1,44,7,3,4,1,False
2025-10-28,33.39,AMC Theaters,Entertainment,100.0,10,1,44,0,1,4,1,False
2025-10-28,41.5,Delta Airlines,Transport,150.0,10,1,44,5,5,4,1,False
2025-10-29,142.24,Uber,Transport,150.0,10,2,44,17,5,1,1,False
2025-10-29,87.41,Target,Shopping,300.0,10,2,44,15,4,1,1,False
2025-10-29,8.25,McDonalds,Dining,200.0,10,2,44,9,0,4,1,False
2025-10-29,25.26,Kroger,Groceries,400.0,10,2,44,8,2,4,1,False
2025-10-29,11.68,CVS Pharmacy,Health,100.0,10,2,44,3,3,4,1,False
2025-10-29,141.33,Whole Foods,Groceries,400.0,10,2,44,19,2,1,1,False
2025-10-29,154.17,Trader Joes,Groceries,400.0,10,2,44,16,2,1,1,False
2025-10-29,123.56,Delta Airlines,Transport,150.0,10,2,44,5,5,5,1,False
2025-10-30,40.08,Kroger,Groceries,400.0,10,3,44,8,2,4,1,False
2025-10-30,199.47,Duke Energy,Utilities,200.0,10,3,44,6,6,5,1,False
2025-10-30,180.45,Gym Membership,Health,100.0,10,3,44,7,3,5,1,False
2025-10-30,19.67,Shell Gas,Transport,150.0,10,3,44,12,5,2,1,False
2025-10-30,189.09,Kroger,Groceries,400.0,10,3,44,8,2,5,1,False
2025-10-31,103.72,AMC Theaters,Entertainment,100.0,10,4,44,0,1,5,1,False
2025-10-31,162.96,Whole Foods,Groceries,400.0,10,4,44,19,2,1,1,False
2025-10-31,127.6,Shell Gas,Transport,150.0,10,4,44,12,5,5,1,False
2025-11-01,104.06,AT&T,Utilities,200.0,11,5,44,1,6,5,1,False
2025-11-01,24.95,Amazon,Shopping,300.0,11,5,44,2,4,5,1,False
2025-11-01,23.72,Target,Shopping,300.0,11,5,44,15,4,2,1,False
2025-11-01,198.55,Water Dept,Utilities,200.0,11,5,44,18,6,1,-1,True
2025-11-01,182.06,Amazon,Shopping,300.0,11,5,44,2,4,5,1,False
2025-11-01,22.91,Shell Gas,Transport,150.0,11,5,44,12,5,2,1,False
2025-11-01,190.42,Chipotle,Dining,200.0,11,5,44,4,0,5,1,False
2025-11-01,170.35,Uber,Transport,150.0,11,5,44,17,5,1,1,False
2025-11-02,88.06,Duke Energy,Utilities,200.0,11,6,44,6,6,5,1,False
2025-11-02,118.51,Whole Foods,Groceries,400.0,11,6,44,19,2,2,-1,True
2025-11-02,185.44,AT&T,Utilities,200.0,11,6,44,1,6,5,-1,True
2025-11-02,172.1,AMC Theaters,Entertainment,100.0,11,6,44,0,1,5,-1,True
2025-11-02,147.78,CVS Pharmacy,Health,100.0,11,6,44,3,3,5,1,False
2025-11-02,188.81,Target,Shopping,300.0,11,6,44,15,4,5,1,False
2025-11-02,140.73,McDonalds,Dining,200.0,11,6,44,9,0,5,1,False
2025-11-02,180.62,Gym Membership,Health,100.0,11,6,44,7,3,5,1,False
2025-11-02,177.05,Delta Airlines,Transport,150.0,11,6,44,5,5,5,1,False
2025-11-03,184.2,Water Dept,Utilities,200.0,11,0,45,18,6,1,-1,True
2025-11-03,197.53,Amazon,Shopping,300.0,11,0,45,2,4,3,-1,True
2025-11-03,63.55,Uber,Transport,150.0,11,0,45,17,5,1,1,False
2025-11-03,160.16,Trader Joes,Groceries,400.0,11,0,45,16,2,1,1,False
2025-11-04,87.37,Whole Foods,Groceries,400.0,11,1,45,19,2,1,1,False
2025-11-04,72.43,Delta Airlines,Transport,150.0,11,1,45,5,5,4,1,False
2025-11-04,120.85,AMC Theaters,Entertainment,100.0,11,1,45,0,1,5,1,False
2025-11-04,22.19,Starbucks,Dining,200.0,11,1,45,14,0,4,1,False
2025-11-05,121.62,Delta Airlines,Transport,150.0,11,2,45,5,5,5,1,False
2025-11-05,130.25,Whole Foods,Groceries,400.0,11,2,45,19,2,1,1,False
2025-11-05,121.36,McDonalds,Dining,200.0,11,2,45,9,0,1,1,False
2025-11-05,168.92,Gym Membership,Health,100.0,11,2,45,7,3,1,1,False
2025-11-05,95.72,Nike,Shopping,300.0,11,2,45,11,4,1,1,False
2025-11-05,139.12,Chipotle,Dining,200.0,11,2,45,4,0,5,1,False
2025-11-05,160.72,Shell Gas,Transport,150.0,11,2,45,12,5,1,1,False
2025-11-05,143.67,Whole Foods,Groceries,400.0,11,2,45,19,2,1,1,False
2025-11-06,81.71,Target,Shopping,300.0,11,3,45,15,4,2,1,False
2025-11-06,60.88,Nike,Shopping,300.0,11,3,45,11,4,2,1,False
2025-11-06,59.95,Water Dept,Utilities,200.0,11,3,45,18,6,2,1,False
2025-11-06,25.76,Netflix,Entertainment,100.0,11,3,45,10,1,2,1,False
2025-11-06,139.99,Netflix,Entertainment,100.0,11,3,45,10,1,1,1,False
2025-11-07,181.84,Shell Gas,Transport,150.0,11,4,45,12,5,5,1,False
2025-11-07,182.52,Delta Airlines,Transport,150.0,11,4,45,5,5,5,1,False
2025-11-07,134.84,Kroger,Groceries,400.0,11,4,45,8,2,5,1,False
2025-11-07,118.41,Delta Airlines,Transport,150.0,11,4,45,5,5,5,1,False
2025-11-07,156.83,Trader Joes,Groceries,400.0,11,4,45,16,2,1,1,False
2025-11-07,174.17,Uber,Transport,150.0,11,4,45,17,5,1,1,False
2025-11-07,170.28,Trader Joes,Groceries,400.0,11,4,45,16,2,1,1,False
2025-11-07,28.82,Shell Gas,Transport,150.0,11,4,45,12,5,2,1,False
2025-11-08,145.71,Whole Foods,Groceries,400.0,11,5,45,19,2,2,1,False
2025-11-08,26.36,Uber,Transport,150.0,11,5,45,17,5,2,1,False
2025-11-08,176.97,Amazon,Shopping,300.0,11,5,45,2,4,5,1,False
2025-11-08,91.87,CVS Pharmacy,Health,100.0,11,5,45,3,3,5,1,False
2025-11-08,163.18,Netflix,Entertainment,100.0,11,5,45,10,1,5,1,False
2025-11-08,118.26,Chipotle,Dining,200.0,11,5,45,4,0,5,1,False
2025-11-08,115.05,Amazon,Shopping,300.0,11,5,45,2,4,5,1,False
2025-11-08,128.18,CVS Pharmacy,Health,100.0,11,5,45,3,3,5,1,False
2025-11-09,145.96,Kroger,Groceries,400.0,11,6,45,8,2,5,1,False
2025-11-09,97.11,Gym Membership,Health,100.0,11,6,45,7,3,5,1,False
2025-11-09,51.68,Whole Foods,Groceries,400.0,11,6,45,19,2,2,-1,True
2025-11-10,153.65,Shell Gas,Transport,150.0,11,0,46,12,5,1,1,False
2025-11-10,67.53,McDonalds,Dining,200.0,11,0,46,9,0,4,1,False
2025-11-10,136.3,AT&T,Utilities,200.0,11,0,46,1,6,3,1,False
2025-11-11,25.66,Nike,Shopping,300.0,11,1,46,11,4,4,1,False
2025-11-11,18.37,Kroger,Groceries,400.0,11,1,46,8,2,4,1,False
2025-11-11,39.6,Nike,Shopping,300.0,11,1,46,11,4,4,1,False
2025-11-11,85.99,Whole Foods,Groceries,400.0,11,1,46,19,2,1,1,False
2025-11-11,155.26,Delta Airlines,Transport,150.0,11,1,46,5,5,1,1,False
2025-11-12,132.79,Gym Membership,Health,100.0,11,2,46,7,3,1,1,False
2025-11-12,185.13,Trader Joes,Groceries,400.0,11,2,46,16,2,1,1,False
2025-11-12,161.91,Starbucks,Dining,200.0,11,2,46,14,0,1,1,False
2025-11-12,199.33,Kroger,Groceries,400.0,11,2,46,8,2,1,1,False
2025-11-12,168.27,Target,Shopping,300.0,11,2,46,15,4,1,1,False
2025-11-12,107.53,Nike,Shopping,300.0,11,2,46,11,4,1,1,False
2025-11-13,121.96,Target,Shopping,300.0,11,3,46,15,4,1,1,False
2025-11-13,190.91,Duke Energy,Utilities,200.0,11,3,46,6,6,5,1,False
2025-11-13,91.59,CVS Pharmacy,Health,100.0,11,3,46,3,3,5,1,False
2025-11-13,10.37,Target,Shopping,300.0,11,3,46,15,4,2,1,False
2025-11-13,60.77,Trader Joes,Groceries,400.0,11,3,46,16,2,2,1,False
2025-11-13,152.88,Nike,Shopping,300.0,11,3,46,11,4,1,1,False
2025-11-13,198.13,Shell Gas,Transport,150.0,11,3,46,12,5,1,1,False
2025-11-14,80.17,Uber,Transport,150.0,11,4,46,17,5,2,1,False
2025-11-14,176.41,CVS Pharmacy,Health,100.0,11,4,46,3,3,5,1,False
2025-11-14,176.98,Nike,Shopping,300.0,11,4,46,11,4,5,1,False
2025-11-14,181.52,Uber,Transport,150.0,11,4,46,17,5,1,1,False
2025-11-14,119.39,AT&T,Utilities,200.0,11,4,46,1,6,5,1,False
2025-11-14,100.56,Chipotle,Dining,200.0,11,4,46,4,0,5,1,False
2025-11-14,98.86,Whole Foods,Groceries,400.0,11,4,46,19,2,2,1,False
2025-11-14,31.41,Chipotle,Dining,200.0,11,4,46,4,0,5,1,False
2025-11-15,13.73,Trader Joes,Groceries,400.0,11,5,46,16,2,2,1,False
2025-11-15,144.77,Duke Energy,Utilities,200.0,11,5,46,6,6,5,1,False
2025-11-16,191.35,Target,Shopping,300.0,11,6,46,15,4,5,1,False
2025-11-16,49.9,Duke Energy,Utilities,200.0,11,6,46,6,6,5,1,False
2025-11-16,157.14,Amazon,Shopping,300.0,11,6,46,2,4,5,1,False
2025-11-16,133.16,Chipotle,Dining,200.0,11,6,46,4,0,5,1,False
2025-11-17,95.7,AMC Theaters,Entertainment,100.0,11,0,47,0,1,4,-1,True
2025-11-17,130.39,Trader Joes,Groceries,400.0,11,0,47,16,2,1,1,False
2025-11-17,7.91,Chipotle,Dining,200.0,11,0,47,4,0,4,-1,True
2025-11-17,154.44,Gym Membership,Health,100.0,11,0,47,7,3,1,1,False
2025-11-17,168.37,Duke Energy,Utilities,200.0,11,0,47,6,6,1,1,False
2025-11-18,45.3,CVS Pharmacy,Health,100.0,11,1,47,3,3,4,1,False
2025-11-18,191.63,Uber,Transport,150.0,11,1,47,17,5,1,1,False
2025-11-18,120.84,Kroger,Groceries,400.0,11,1,47,8,2,1,1,False
2025-11-18,145.69,Trader Joes,Groceries,400.0,11,1,47,16,2,1,1,False
2025-11-18,174.17,Trader Joes,Groceries,400.0,11,1,47,16,2,1,1,False
2025-11-19,124.01,Delta Airlines,Transport,150.0,11,2,47,5,5,5,1,False
2025-11-19,124.68,CVS Pharmacy,Health,100.0,11,2,47,3,3,5,1,False
2025-11-19,147.6,Target,Shopping,300.0,11,2,47,15,4,1,1,False
2025-11-19,102.76,Water Dept,Utilities,200.0,11,2,47,18,6,1,1,False
2025-11-19,48.87,Delta Airlines,Transport,150.0,11,2,47,5,5,4,1,False
2025-11-20,162.68,McDonalds,Dining,200.0,11,3,47,9,0,5,1,False
2025-11-20,148.18,Amazon,Shopping,300.0,11,3,47,2,4,5,1,False
2025-11-20,44.83,Target,Shopping,300.0,11,3,47,15,4,2,1,False
2025-11-20,36.46,Water Dept,Utilities,200.0,11,3,47,18,6,2,1,False
2025-11-20,37.64,Starbucks,Dining,200.0,11,3,47,14,0,2,1,False
2025-11-20,9.64,Shell Gas,Transport,150.0,11,3,47,12,5,2,1,False
2025-11-20,176.73,Trader Joes,Groceries,400.0,11,3,47,16,2,1,1,False
2025-11-20,152.57,Trader Joes,Groceries,400.0,11,3,47,16,2,1,1,False
2025-11-20,86.68,AT&T,Utilities,200.0,11,3,47,1,6,5,1,False
2025-11-21,64.56,Amazon,Shopping,300.0,11,4,47,2,4,5,1,False
2025-11-21,67.2,Netflix,Entertainment,100.0,11,4,47,10,1,2,1,False
2025-11-21,8.91,Duke Energy,Utilities,200.0,11,4,47,6,6,2,1,False
2025-11-21,157.53,Amazon,Shopping,300.0,11,4,47,2,4,5,1,False
2025-11-21,130.58,Shell Gas,Transport,150.0,11,4,47,12,5,5,1,False
2025-11-21,199.16,Duke Energy,Utilities,200.0,11,4,47,6,6,5,1,False
2025-11-21,84.36,Target,Shopping,300.0,11,4,47,15,4,2,1,False
2025-11-21,36.3,Water Dept,Utilities,200.0,11,4,47,18,6,2,1,False
2025-11-21,197.33,Chipotle,Dining,200.0,11,4,47,4,0,5,1,False
2025-11-22,181.56,Nike,Shopping,300.0,11,5,47,11,4,5,1,False
2025-11-22,13.64,Nike,Shopping,300.0,11,5,47,11,4,2,1,False
2025-11-22,82.36,Trader Joes,Groceries,400.0,11,5,47,16,2,2,1,False
2025-11-23,16.2,Gym Membership,Health,100.0,11,6,47,7,3,2,1,False
2025-11-23,92.92,McDonalds,Dining,200.0,11,6,47,9,0,5,1,False
2025-11-23,73.88,Shell Gas,Transport,150.0,11,6,47,12,5,2,1,False
2025-11-23,14.26,Uber,Transport,150.0,11,6,47,17,5,2,-1,True
2025-11-23,75.77,Water Dept,Utilities,200.0,11,6,47,18,6,2,1,False
2025-11-24,25.58,Uber,Transport,150.0,11,0,48,17,5,4,-1,True
2025-11-24,198.62,Starbucks,Dining,200.0,11,0,48,14,0,1,1,False
2025-11-25,131.89,Shell Gas,Transport,150.0,11,1,48,12,5,1,1,False
2025-11-25,78.65,Whole Foods,Groceries,400.0,11,1,48,19,2,1,1,False
2025-11-25,123.68,Duke Energy,Utilities,200.0,11,1,48,6,6,1,1,False
2025-11-26,66.68,Spotify,Entertainment,100.0,11,2,48,13,1,1,1,False
2025-11-26,181.7,Gym Membership,Health,100.0,11,2,48,7,3,1,1,False
2025-11-26,123.98,Uber,Transport,150.0,11,2,48,17,5,1,1,False
2025-11-26,135.45,Netflix,Entertainment,100.0,11,2,48,10,1,1,1,False
2025-11-26,139.08,Spotify,Entertainment,100.0,11,2,48,13,1,1,1,False
2025-11-26,61.78,Starbucks,Dining,200.0,11,2,48,14,0,1,1,False
2025-11-26,42.33,Gym Membership,Health,100.0,11,2,48,7,3,4,1,False
2025-11-27,156.6,Nike,Shopping,300.0,11,3,48,11,4,1,1,False
2025-11-27,65.42,Amazon,Shopping,300.0,11,3,48,2,4,5,1,False
2025-11-27,154.79,Amazon,Shopping,300.0,11,3,48,2,4,5,1,False
2025-11-27,79.26,Nike,Shopping,300.0,11,3,48,11,4,2,1,False
2025-11-27,172.28,AT&T,Utilities,200.0,11,3,48,1,6,5,1,False
2025-11-27,67.41,Nike,Shopping,300.0,11,3,48,11,4,2,1,False
2025-11-28,182.52,Whole Foods,Groceries,400.0,11,4,48,19,2,1,1,False
2025-11-28,56.96,Starbucks,Dining,200.0,11,4,48,14,0,2,1,False
2025-11-28,182.95,Netflix,Entertainment,100.0,11,4,48,10,1,5,1,False
2025-11-28,146.7,Chipotle,Dining,200.0,11,4,48,4,0,5,1,False
2025-11-29,6.65,Whole Foods,Groceries,400.0,11,5,48,19,2,2,-1,True
2025-11-29,181.81,Amazon,Shopping,300.0,11,5,48,2,4,5,1,False
2025-11-29,65.01,McDonalds,Dining,200.0,11,5,48,9,0,2,1,False
2025-11-29,42.93,Netflix,Entertainment,100.0,11,5,48,10,1,2,1,False
2025-11-29,120.46,Water Dept,Utilities,200.0,11,5,48,18,6,2,1,False
2025-11-29,108.72,Delta Airlines,Transport,150.0,11,5,48,5,5,5,1,False
2025-11-29,93.29,Duke Energy,Utilities,200.0,11,5,48,6,6,5,1,False
2025-11-30,148.82,Chipotle,Dining,200.0,11,6,48,4,0,5,1,False
2025-11-30,141.58,Spotify,Entertainment,100.0,11,6,48,13,1,5,1,False
2025-11-30,87.97,Gym Membership,Health,100.0,11,6,48,7,3,5,1,False
2025-11-30,55.67,Water Dept,Utilities,200.0,11,6,48,18,6,2,1,False
2025-11-30,178.49,Delta Airlines,Transport,150.0,11,6,48,5,5,5,1,False
2025-11-30,177.99,Amazon,Shopping,300.0,11,6,48,2,4,5,1,False
2025-12-01,154.44,Nike,Shopping,300.0,12,0,49,11,4,1,1,False
2025-12-01,43.04,Amazon,Shopping,300.0,12,0,49,2,4,4,1,False
2025-12-01,58.83,Trader Joes,Groceries,400.0,12,0,49,16,2,1,1,False
2025-12-01,97.94,Shell Gas,Transport,150.0,12,0,49,12,5,1,1,False
2025-12-01,183.3,AMC Theaters,Entertainment,100.0,12,0,49,0,1,3,-1,True
2025-12-01,48.06,Uber,Transport,150.0,12,0,49,17,5,1,1,False
2025-12-01,136.52,Spotify,Entertainment,100.0,12,0,49,13,1,1,1,False
2025-12-01,16.15,AT&T,Utilities,200.0,12,0,49,1,6,4,-1,True
2025-12-02,116.61,Amazon,Shopping,300.0,12,1,49,2,4,5,1,False
2025-12-02,117.76,Kroger,Groceries,400.0,12,1,49,8,2,1,1,False
2025-12-02,129.37,Water Dept,Utilities,200.0,12,1,49,18,6,1,1,False
2025-12-02,138.67,Water Dept,Utilities,200.0,12,1,49,18,6,1,1,False
2025-12-02,58.23,Water Dept,Utilities,200.0,12,1,49,18,6,1,1,False
2025-12-02,159.33,Spotify,Entertainment,100.0,12,1,49,13,1,1,1,False
2025-12-02,146.64,Chipotle,Dining,200.0,12,1,49,4,0,1,1,False
2025-12-03,45.2,AT&T,Utilities,200.0,12,2,49,1,6,4,1,False
2025-12-03,113.1,Uber,Transport,150.0,12,2,49,17,5,1,1,False
2025-12-03,68.4,Spotify,Entertainment,100.0,12,2,49,13,1,1,1,False
2025-12-03,154.02,Shell Gas,Transport,150.0,12,2,49,12,5,1,1,False
2025-12-04,139.42,Whole Foods,Groceries,400.0,12,3,49,19,2,1,1,False
2025-12-04,150.7,Amazon,Shopping,300.0,12,3,49,2,4,5,1,False
2025-12-04,98.46,Gym Membership,Health,100.0,12,3,49,7,3,5,1,False
2025-12-05,72.45,Delta Airlines,Transport,150.0,12,4,49,5,5,5,1,False
2025-12-05,31.9,Nike,Shopping,300.0,12,4,49,11,4,2,1,False
2025-12-05,80.04,Uber,Transport,150.0,12,4,49,17,5,2,1,False
2025-12-05,95.14,Spotify,Entertainment,100.0,12,4,49,13,1,2,1,False
2025-12-05,15.91,Gym Membership,Health,100.0,12,4,49,7,3,2,1,False
2025-12-06,149.48,Uber,Transport,150.0,12,5,49,17,5,1,1,False
2025-12-06,59.86,Gym Membership,Health,100.0,12,5,49,7,3,5,1,False
2025-12-06,193.19,Target,Shopping,300.0,12,5,49,15,4,5,1,False
2025-12-06,134.5,Nike,Shopping,300.0,12,5,49,11,4,5,1,False
2025-12-06,165.65,Whole Foods,Groceries,400.0,12,5,49,19,2,1,-1,True
2025-12-06,108.94,Nike,Shopping,300.0,12,5,49,11,4,5,1,False
2025-12-06,194.5,Nike,Shopping,300.0,12,5,49,11,4,5,1,False
2025-12-06,115.82,Shell Gas,Transport,150.0,12,5,49,12,5,5,1,False
2025-12-07,102.93,Whole Foods,Groceries,400.0,12,6,49,19,2,2,-1,True
2025-12-07,19.74,Water Dept,Utilities,200.0,12,6,49,18,6,2,-1,True
2025-12-07,33.47,CVS Pharmacy,Health,100.0,12,6,49,3,3,5,1,False
2025-12-07,47.19,Uber,Transport,150.0,12,6,49,17,5,2,1,False
2025-12-08,137.96,Nike,Shopping,300.0,12,0,50,11,4,1,1,False
2025-12-08,187.44,Chipotle,Dining,200.0,12,0,50,4,0,1,-1,True
2025-12-08,166.07,Delta Airlines,Transport,150.0,12,0,50,5,5,1,1,False
2025-12-08,116.15,Trader Joes,Groceries,400.0,12,0,50,16,2,1,1,False
2025-12-08,17.77,Chipotle,Dining,200.0,12,0,50,4,0,4,-1,True
2025-12-08,68.46,Amazon,Shopping,300.0,12,0,50,2,4,4,1,False
2025-12-09,121.01,AT&T,Utilities,200.0,12,1,50,1,6,5,1,False
2025-12-09,105.79,AT&T,Utilities,200.0,12,1,50,1,6,5,1,False
2025-12-09,22.53,Trader Joes,Groceries,400.0,12,1,50,16,2,4,1,False
2025-12-09,75.53,Nike,Shopping,300.0,12,1,50,11,4,1,1,False
2025-12-09,84.43,Amazon,Shopping,300.0,12,1,50,2,4,4,1,False
2025-12-09,9.37,Uber,Transport,150.0,12,1,50,17,5,4,-1,True
2025-12-10,19.94,Kroger,Groceries,400.0,12,2,50,8,2,4,1,False
2025-12-10,176.18,McDonalds,Dining,200.0,12,2,50,9,0,1,1,False
2025-12-10,12.51,Nike,Shopping,300.0,12,2,50,11,4,4,1,False
2025-12-10,145.24,Delta Airlines,Transport,150.0,12,2,50,5,5,5,1,False
2025-12-10,132.23,Delta Airlines,Transport,150.0,12,2,50,5,5,5,1,False
2025-12-10,40.02,Water Dept,Utilities,200.0,12,2,50,18,6,2,1,False
2025-12-10,63.19,CVS Pharmacy,Health,100.0,12,2,50,3,3,4,1,False
2025-12-10,76.8,CVS Pharmacy,Health,100.0,12,2,50,3,3,5,1,False
2025-12-11,146.3,Starbucks,Dining,200.0,12,3,50,14,0,1,1,False
2025-12-11,133.28,Trader Joes,Groceries,400.0,12,3,50,16,2,1,1,False
2025-12-11,174.03,Nike,Shopping,300.0,12,3,50,11,4,1,1,False
2025-12-11,170.74,Nike,Shopping,300.0,12,3,50,11,4,1,1,False
2025-12-11,128.11,Whole Foods,Groceries,400.0,12,3,50,19,2,1,1,False
2025-12-11,117.09,Spotify,Entertainment,100.0,12,3,50,13,1,1,1,False
2025-12-11,126.77,Amazon,Shopping,300.0,12,3,50,2,4,5,1,False
2025-12-11,129.32,Gym Membership,Health,100.0,12,3,50,7,3,5,1,False
2025-12-12,198.74,Netflix,Entertainment,100.0,12,4,50,10,1,5,1,False
2025-12-12,142.53,AT&T,Utilities,200.0,12,4,50,1,6,5,1,False
2025-12-12,78.3,Kroger,Groceries,400.0,12,4,50,8,2,5,1,False
2025-12-12,149.23,Starbucks,Dining,200.0,12,4,50,14,0,1,1,False
2025-12-12,70.76,Water Dept,Utilities,200.0,12,4,50,18,6,2,1,False
2025-12-12,143.56,Trader Joes,Groceries,400.0,12,4,50,16,2,1,1,False
2025-12-12,62.22,Netflix,Entertainment,100.0,12,4,50,10,1,2,1,False
2025-12-13,112.99,Spotify,Entertainment,100.0,12,5,50,13,1,2,1,False
2025-12-13,9.15,McDonalds,Dining,200.0,12,5,50,9,0,2,1,False
2025-12-13,129.78,Whole Foods,Groceries,400.0,12,5,50,19,2,2,-1,True
2025-12-13,107.1,Shell Gas,Transport,150.0,12,5,50,12,5,2,1,False
2025-12-14,64.91,Trader Joes,Groceries,400.0,12,6,50,16,2,2,1,False
2025-12-14,154.49,Starbucks,Dining,200.0,12,6,50,14,0,5,1,False
2025-12-14,86.02,Kroger,Groceries,400.0,12,6,50,8,2,5,1,False
2025-12-14,51.72,Nike,Shopping,300.0,12,6,50,11,4,2,1,False
2025-12-14,144.11,Starbucks,Dining,200.0,12,6,50,14,0,5,1,False
2025-12-14,33.4,CVS Pharmacy,Health,100.0,12,6,50,3,3,5,1,False
2025-12-14,139.34,Target,Shopping,300.0,12,6,50,15,4,2,1,False
2025-12-15,89.36,Amazon,Shopping,300.0,12,0,51,2,4,4,1,False
2025-12-15,72.53,Uber,Transport,150.0,12,0,51,17,5,1,1,False
2025-12-15,138.13,Shell Gas,Transport,150.0,12,0,51,12,5,1,1,False
2025-12-15,46.23,CVS Pharmacy,Health,100.0,12,0,51,3,3,4,1,False
2025-12-16,92.18,Starbucks,Dining,200.0,12,1,51,14,0,1,1,False
2025-12-16,72.8,Amazon,Shopping,300.0,12,1,51,2,4,4,1,False
2025-12-16,159.74,Chipotle,Dining,200.0,12,1,51,4,0,1,1,False
2025-12-16,153.88,Uber,Transport,150.0,12,1,51,17,5,1,1,False
2025-12-16,107.77,Spotify,Entertainment,100.0,12,1,51,13,1,1,1,False
2025-12-16,19.43,Starbucks,Dining,200.0,12,1,51,14,0,4,1,False
2025-12-16,155.39,Trader Joes,Groceries,400.0,12,1,51,16,2,1,1,False
2025-12-17,104.34,Whole Foods,Groceries,400.0,12,2,51,19,2,1,1,False
2025-12-17,64.76,Whole Foods,Groceries,400.0,12,2,51,19,2,1,1,False
2025-12-17,125.85,Target,Shopping,300.0,12,2,51,15,4,1,1,False
2025-12-17,63.96,Uber,Transport,150.0,12,2,51,17,5,1,1,False
2025-12-17,80.77,Starbucks,Dining,200.0,12,2,51,14,0,1,1,False
2025-12-17,28.23,Trader Joes,Groceries,400.0,12,2,51,16,2,2,1,False
2025-12-17,47.37,Whole Foods,Groceries,400.0,12,2,51,19,2,2,1,False
2025-12-18,61.27,Target,Shopping,300.0,12,3,51,15,4,2,1,False
2025-12-18,72.72,Netflix,Entertainment,100.0,12,3,51,10,1,2,1,False
2025-12-18,163.99,Shell Gas,Transport,150.0,12,3,51,12,5,1,1,False
2025-12-18,171.63,Nike,Shopping,300.0,12,3,51,11,4,1,1,False
2025-12-18,104.72,Water Dept,Utilities,200.0,12,3,51,18,6,1,1,False
2025-12-18,181.15,Shell Gas,Transport,150.0,12,3,51,12,5,1,1,False
2025-12-18,10.55,AMC Theaters,Entertainment,100.0,12,3,51,0,1,4,-1,True
2025-12-18,115.25,Whole Foods,Groceries,400.0,12,3,51,19,2,1,1,False
2025-12-18,43.21,Gym Membership,Health,100.0,12,3,51,7,3,2,1,False
2025-12-19,74.4,CVS Pharmacy,Health,100.0,12,4,51,3,3,5,1,False
2025-12-19,17.82,Kroger,Groceries,400.0,12,4,51,8,2,2,1,False
2025-12-19,50.15,Amazon,Shopping,300.0,12,4,51,2,4,5,1,False
2025-12-19,153.41,AMC Theaters,Entertainment,100.0,12,4,51,0,1,5,1,False
2025-12-19,46.22,Water Dept,Utilities,200.0,12,4,51,18,6,2,1,False
2025-12-20,66.12,McDonalds,Dining,200.0,12,5,51,9,0,2,1,False
2025-12-20,164.87,Chipotle,Dining,200.0,12,5,51,4,0,5,1,False
